 MySQL  localhost:3306 ssl  boats  SQL > select s.* from sailors s
                                      -> where s.rating > 9;
+------+---------+-----+--------+
| sid  | name    | age | rating |
| Bob1557     |  75 | guppy477  |
| Bob1557     |  75 | guppy664  |
| Bob1613     |  75 | guppy258  |
| Bob1613     |  75 | guppy376  |
| Bob1613     |  75 | guppy462  |
| Bob1613     |  75 | guppy648  |
| Bob1623     |  75 | guppy924  |
| Bob1623     |  75 | guppy998  |
| Bob1636     |  75 | guppy138  |
| Bob1636     |  75 | guppy683  |
| Bob1636     |  75 | guppy750  |
| Bob1636     |  75 | guppy914  |
| Bob1636     |  75 | guppy980  |
| Bob1706     |  75 | guppy383  |
| Bob1706     |  75 | guppy395  |
| Bob1706     |  75 | guppy495  |
| Bob1742     |  75 | guppy6    |
| Bob1742     |  75 | guppy359  |
| Bob1742     |  75 | guppy381  |
| Bob1742     |  75 | guppy474  |
| Bob1742     |  75 | guppy739  |
| Bob1742     |  75 | guppy739  |
| Bob1742     |  75 | guppy891  |
| Bob4        |  76 | guppy187  |
| Bob4        |  76 | guppy534  |
| Bob4        |  76 | guppy653  |
| Bob4        |  76 | guppy763  |
| Bob4        |  76 | guppy836  |
| Bob33       |  76 | guppy32   |
| Bob33       |  76 | guppy303  |
| Bob33       |  76 | guppy353  |
| Bob33       |  76 | guppy647  |
| Bob33       |  76 | guppy890  |
| Bob161      |  76 | guppy97   |
| Bob161      |  76 | guppy627  |
| Bob161      |  76 | guppy900  |
| Bob162      |  76 | guppy171  |
| Bob162      |  76 | guppy261  |
| Bob162      |  76 | guppy512  |
| Bob162      |  76 | guppy513  |
| Bob162      |  76 | guppy612  |
| Bob162      |  76 | guppy757  |
| Bob162      |  76 | guppy897  |
| Bob172      |  76 | guppy203  |
| Bob172      |  76 | guppy395  |
| Bob172      |  76 | guppy406  |
| Bob172      |  76 | guppy499  |
| Bob172      |  76 | guppy933  |
| Bob202      |  76 | guppy659  |
| Bob202      |  76 | guppy929  |
| Bob202      |  76 | guppy991  |
| Bob312      |  76 | guppy427  |
| Bob312      |  76 | guppy604  |
| Bob312      |  76 | guppy672  |
| Bob477      |  76 | guppy28   |
| Bob477      |  76 | guppy155  |
| Bob477      |  76 | guppy157  |
| Bob477      |  76 | guppy380  |
| Bob477      |  76 | guppy418  |
| Bob477      |  76 | guppy444  |
| Bob477      |  76 | guppy465  |
| Bob477      |  76 | guppy735  |
| Bob477      |  76 | guppy785  |
| Bob556      |  76 | guppy347  |
| Bob556      |  76 | guppy382  |
| Bob556      |  76 | guppy454  |
| Bob556      |  76 | guppy748  |
| Bob667      |  76 | guppy237  |
| Bob667      |  76 | guppy657  |
| Bob667      |  76 | guppy755  |
| Bob667      |  76 | guppy762  |
| Bob667      |  76 | guppy783  |
| Bob667      |  76 | guppy797  |
| Bob667      |  76 | guppy946  |
| Bob667      |  76 | guppy995  |
| Bob667      |  76 | guppy1000 |
| Bob779      |  76 | guppy144  |
| Bob779      |  76 | guppy250  |
| Bob779      |  76 | guppy707  |
| Bob893      |  76 | guppy45   |
| Bob893      |  76 | guppy251  |
| Bob893      |  76 | guppy446  |
| Bob893      |  76 | guppy481  |
| Bob893      |  76 | guppy496  |
| Bob893      |  76 | guppy521  |
| Bob893      |  76 | guppy553  |
| Bob893      |  76 | guppy908  |
| Bob1189     |  76 | guppy28   |
| Bob1189     |  76 | guppy434  |
| Bob1189     |  76 | guppy486  |
| Bob1189     |  76 | guppy623  |
| Bob1189     |  76 | guppy659  |
| Bob1189     |  76 | guppy830  |
| Bob1276     |  76 | guppy252  |
| Bob1276     |  76 | guppy410  |
| Bob1276     |  76 | guppy815  |
| Bob1276     |  76 | guppy911  |
| Bob1286     |  76 | guppy172  |
| Bob1286     |  76 | guppy319  |
| Bob1286     |  76 | guppy404  |
| Bob1286     |  76 | guppy495  |
| Bob1286     |  76 | guppy508  |
| Bob1286     |  76 | guppy678  |
| Bob1286     |  76 | guppy744  |
| Bob1476     |  76 | guppy82   |
| Bob1476     |  76 | guppy126  |
| Bob1476     |  76 | guppy183  |
| Bob1476     |  76 | guppy430  |
| Bob1476     |  76 | guppy503  |
| Bob1476     |  76 | guppy662  |
| Bob1476     |  76 | guppy711  |
| Bob1476     |  76 | guppy780  |
| Bob1735     |  76 | guppy133  |
| Bob1735     |  76 | guppy902  |
| Bob1738     |  76 | guppy100  |
| Bob1738     |  76 | guppy585  |
| Bob1738     |  76 | guppy586  |
| Bob1738     |  76 | guppy617  |
| Bob1738     |  76 | guppy644  |
| Bob1738     |  76 | guppy727  |
| Bob1808     |  76 | guppy372  |
| Bob1808     |  76 | guppy509  |
| Bob1808     |  76 | guppy606  |
| Bob1808     |  76 | guppy865  |
| Bob1812     |  76 | guppy143  |
| Bob1812     |  76 | guppy193  |
| Bob1812     |  76 | guppy335  |
| Bob1812     |  76 | guppy736  |
| Bob1812     |  76 | guppy744  |
| Bob1812     |  76 | guppy902  |
| Bob1822     |  76 | guppy87   |
| Bob1822     |  76 | guppy95   |
| Bob1822     |  76 | guppy164  |
| Bob1822     |  76 | guppy296  |
| Bob1822     |  76 | guppy296  |
| Bob1822     |  76 | guppy740  |
| Bob1822     |  76 | guppy892  |
| Bob1822     |  76 | guppy987  |
| Bob1898     |  76 | guppy685  |
| Bob1898     |  76 | guppy742  |
| Bob1898     |  76 | guppy769  |
| Bob1898     |  76 | guppy795  |
| Bob1898     |  76 | guppy822  |
| Bob1898     |  76 | guppy855  |
| Bob1898     |  76 | guppy965  |
| Bob1989     |  76 | guppy5    |
| Bob1989     |  76 | guppy214  |
| Bob1989     |  76 | guppy407  |
| Bob1989     |  76 | guppy586  |
| Bob1989     |  76 | guppy607  |
| Bob1989     |  76 | guppy728  |
| Bob101      |  77 | guppy303  |
| Bob101      |  77 | guppy401  |
| Bob101      |  77 | guppy539  |
| Bob101      |  77 | guppy568  |
| Bob101      |  77 | guppy740  |
| Bob196      |  77 | guppy186  |
| Bob196      |  77 | guppy270  |
| Bob196      |  77 | guppy302  |
| Bob196      |  77 | guppy519  |
| Bob196      |  77 | guppy731  |
| Bob196      |  77 | guppy779  |
| Bob196      |  77 | guppy785  |
| Bob196      |  77 | guppy846  |
| Bob196      |  77 | guppy917  |
| Bob201      |  77 | guppy275  |
| Bob201      |  77 | guppy598  |
| Bob201      |  77 | guppy645  |
| Bob201      |  77 | guppy785  |
| Bob201      |  77 | guppy892  |
| Bob357      |  77 | guppy156  |
| Bob357      |  77 | guppy472  |
| Bob357      |  77 | guppy675  |
| Bob357      |  77 | guppy779  |
| Bob380      |  77 | guppy16   |
| Bob380      |  77 | guppy41   |
| Bob380      |  77 | guppy260  |
| Bob575      |  77 | guppy199  |
| Bob575      |  77 | guppy380  |
| Bob575      |  77 | guppy618  |
| Bob575      |  77 | guppy641  |
| Bob575      |  77 | guppy647  |
| Bob575      |  77 | guppy649  |
| Bob575      |  77 | guppy665  |
| Bob575      |  77 | guppy770  |
| Bob575      |  77 | guppy963  |
| Bob575      |  77 | guppy974  |
| Bob699      |  77 | guppy39   |
| Bob699      |  77 | guppy134  |
| Bob699      |  77 | guppy274  |
| Bob699      |  77 | guppy489  |
| Bob699      |  77 | guppy687  |
| Bob699      |  77 | guppy768  |
| Bob699      |  77 | guppy807  |
| Bob699      |  77 | guppy979  |
| Bob715      |  77 | guppy113  |
| Bob715      |  77 | guppy567  |
| Bob715      |  77 | guppy763  |
| Bob715      |  77 | guppy917  |
| Bob732      |  77 | guppy1    |
| Bob732      |  77 | guppy228  |
| Bob732      |  77 | guppy265  |
| Bob732      |  77 | guppy564  |
| Bob948      |  77 | guppy27   |
| Bob948      |  77 | guppy481  |
| Bob948      |  77 | guppy509  |
| Bob948      |  77 | guppy844  |
| Bob1031     |  77 | guppy58   |
| Bob1031     |  77 | guppy221  |
| Bob1031     |  77 | guppy432  |
| Bob1031     |  77 | guppy560  |
| Bob1031     |  77 | guppy666  |
| Bob1031     |  77 | guppy848  |
| Bob1365     |  77 | guppy24   |
| Bob1365     |  77 | guppy107  |
| Bob1365     |  77 | guppy251  |
| Bob1365     |  77 | guppy318  |
| Bob1365     |  77 | guppy475  |
| Bob1365     |  77 | guppy482  |
| Bob1365     |  77 | guppy888  |
| Bob1365     |  77 | guppy932  |
| Bob1365     |  77 | guppy932  |
| Bob1401     |  77 | guppy183  |
| Bob1401     |  77 | guppy215  |
| Bob1401     |  77 | guppy218  |
| Bob1401     |  77 | guppy251  |
| Bob1401     |  77 | guppy256  |
| Bob1401     |  77 | guppy422  |
| Bob1401     |  77 | guppy434  |
| Bob1401     |  77 | guppy514  |
| Bob1401     |  77 | guppy534  |
| Bob1401     |  77 | guppy605  |
| Bob1401     |  77 | guppy656  |
| Bob1401     |  77 | guppy750  |
| Bob1401     |  77 | guppy785  |
| Bob1401     |  77 | guppy953  |
| Bob1401     |  77 | guppy989  |
| Bob1430     |  77 | guppy117  |
| Bob1430     |  77 | guppy129  |
| Bob1430     |  77 | guppy139  |
| Bob1430     |  77 | guppy397  |
| Bob1559     |  77 | guppy278  |
| Bob1559     |  77 | guppy511  |
| Bob1559     |  77 | guppy661  |
| Bob1559     |  77 | guppy687  |
| Bob1559     |  77 | guppy828  |
| Bob1559     |  77 | guppy909  |
| Bob1559     |  77 | guppy930  |
| Bob1609     |  77 | guppy141  |
| Bob1609     |  77 | guppy175  |
| Bob1609     |  77 | guppy252  |
| Bob1609     |  77 | guppy479  |
| Bob1609     |  77 | guppy527  |
| Bob1609     |  77 | guppy638  |
| Bob1609     |  77 | guppy811  |
| Bob1797     |  77 | guppy189  |
| Bob1797     |  77 | guppy325  |
| Bob1797     |  77 | guppy865  |
| Bob1797     |  77 | guppy982  |
| Bob1904     |  77 | guppy652  |
| Bob1904     |  77 | guppy754  |
| Bob2000     |  77 | guppy124  |
| Bob2000     |  77 | guppy328  |
| Bob2000     |  77 | guppy621  |
| Bob2000     |  77 | guppy666  |
| Bob2000     |  77 | guppy747  |
| Bob2000     |  77 | guppy845  |
| Bob20       |  78 | guppy388  |
| Bob20       |  78 | guppy652  |
| Bob20       |  78 | guppy671  |
| Bob20       |  78 | guppy883  |
| Bob30       |  78 | guppy20   |
| Bob30       |  78 | guppy501  |
| Bob30       |  78 | guppy577  |
| Bob30       |  78 | guppy996  |
| Bob83       |  78 | guppy268  |
| Bob83       |  78 | guppy776  |
| Bob83       |  78 | guppy859  |
| Bob158      |  78 | guppy48   |
| Bob158      |  78 | guppy73   |
| Bob158      |  78 | guppy152  |
| Bob158      |  78 | guppy416  |
| Bob158      |  78 | guppy525  |
| Bob209      |  78 | guppy76   |
| Bob209      |  78 | guppy84   |
| Bob209      |  78 | guppy444  |
| Bob209      |  78 | guppy649  |
| Bob251      |  78 | guppy29   |
| Bob251      |  78 | guppy873  |
| Bob251      |  78 | guppy932  |
| Bob256      |  78 | guppy72   |
| Bob256      |  78 | guppy93   |
| Bob256      |  78 | guppy416  |
| Bob256      |  78 | guppy507  |
| Bob256      |  78 | guppy625  |
| Bob256      |  78 | guppy929  |
| Bob256      |  78 | guppy972  |
| Bob313      |  78 | guppy211  |
| Bob313      |  78 | guppy562  |
| Bob313      |  78 | guppy640  |
| Bob313      |  78 | guppy863  |
| Bob313      |  78 | guppy938  |
| Bob360      |  78 | guppy25   |
| Bob360      |  78 | guppy604  |
| Bob360      |  78 | guppy611  |
| Bob360      |  78 | guppy639  |
| Bob360      |  78 | guppy835  |
| Bob360      |  78 | guppy970  |
| Bob381      |  78 | guppy33   |
| Bob381      |  78 | guppy116  |
| Bob381      |  78 | guppy806  |
| Bob381      |  78 | guppy831  |
| Bob381      |  78 | guppy842  |
| Bob381      |  78 | guppy914  |
| Bob381      |  78 | guppy979  |
| Bob476      |  78 | guppy9    |
| Bob476      |  78 | guppy204  |
| Bob476      |  78 | guppy585  |
| Bob476      |  78 | guppy772  |
| Bob819      |  78 | guppy120  |
| Bob819      |  78 | guppy500  |
| Bob825      |  78 | guppy433  |
| Bob825      |  78 | guppy745  |
| Bob825      |  78 | guppy912  |
| Bob964      |  78 | guppy189  |
| Bob964      |  78 | guppy221  |
| Bob964      |  78 | guppy456  |
| Bob964      |  78 | guppy463  |
| Bob964      |  78 | guppy521  |
| Bob964      |  78 | guppy750  |
| Bob964      |  78 | guppy954  |
| Bob964      |  78 | guppy987  |
| Bob984      |  78 | guppy36   |
| Bob984      |  78 | guppy585  |
| Bob984      |  78 | guppy606  |
| Bob984      |  78 | guppy919  |
| Bob992      |  78 | guppy56   |
| Bob992      |  78 | guppy302  |
| Bob992      |  78 | guppy336  |
| Bob992      |  78 | guppy401  |
| Bob992      |  78 | guppy543  |
| Bob992      |  78 | guppy868  |
| Bob1015     |  78 | guppy409  |
| Bob1015     |  78 | guppy613  |
| Bob1015     |  78 | guppy784  |
| Bob1015     |  78 | guppy788  |
| Bob1015     |  78 | guppy789  |
| Bob1015     |  78 | guppy1000 |
| Bob1129     |  78 | guppy14   |
| Bob1129     |  78 | guppy405  |
| Bob1129     |  78 | guppy496  |
| Bob1129     |  78 | guppy885  |
| Bob1231     |  78 | guppy22   |
| Bob1231     |  78 | guppy643  |
| Bob1231     |  78 | guppy697  |
| Bob1231     |  78 | guppy770  |
| Bob1231     |  78 | guppy952  |
| Bob1308     |  78 | guppy458  |
| Bob1308     |  78 | guppy582  |
| Bob1508     |  78 | guppy159  |
| Bob1508     |  78 | guppy301  |
| Bob1508     |  78 | guppy445  |
| Bob1508     |  78 | guppy660  |
| Bob1508     |  78 | guppy763  |
| Bob1555     |  78 | guppy147  |
| Bob1555     |  78 | guppy284  |
| Bob1555     |  78 | guppy638  |
| Bob1555     |  78 | guppy892  |
| Bob1555     |  78 | guppy904  |
| Bob1555     |  78 | guppy967  |
| Bob1574     |  78 | guppy121  |
| Bob1574     |  78 | guppy138  |
| Bob1574     |  78 | guppy430  |
| Bob1574     |  78 | guppy802  |
| Bob1574     |  78 | guppy805  |
| Bob1574     |  78 | guppy888  |
| Bob1574     |  78 | guppy948  |
| Bob1754     |  78 | guppy274  |
| Bob1754     |  78 | guppy650  |
| Bob1843     |  78 | guppy147  |
| Bob1843     |  78 | guppy994  |
| Bob1845     |  78 | guppy68   |
| Bob1845     |  78 | guppy424  |
| Bob1845     |  78 | guppy879  |
| Bob1864     |  78 | guppy176  |
| Bob1864     |  78 | guppy192  |
| Bob1864     |  78 | guppy652  |
| Bob1864     |  78 | guppy974  |
| Bob6        |  79 | guppy609  |
| Bob6        |  79 | guppy624  |
| Bob6        |  79 | guppy818  |
| Bob6        |  79 | guppy948  |
| Bob6        |  79 | guppy976  |
| Bob280      |  79 | guppy21   |
| Bob280      |  79 | guppy941  |
| Bob285      |  79 | guppy144  |
| Bob285      |  79 | guppy153  |
| Bob285      |  79 | guppy488  |
| Bob285      |  79 | guppy629  |
| Bob285      |  79 | guppy690  |
| Bob288      |  79 | guppy95   |
| Bob288      |  79 | guppy211  |
| Bob288      |  79 | guppy312  |
| Bob288      |  79 | guppy669  |
| Bob288      |  79 | guppy914  |
| Bob288      |  79 | guppy969  |
| Bob298      |  79 | guppy331  |
| Bob298      |  79 | guppy339  |
| Bob298      |  79 | guppy429  |
| Bob298      |  79 | guppy431  |
| Bob298      |  79 | guppy549  |
| Bob319      |  79 | guppy458  |
| Bob319      |  79 | guppy656  |
| Bob319      |  79 | guppy741  |
| Bob343      |  79 | guppy126  |
| Bob343      |  79 | guppy184  |
| Bob343      |  79 | guppy870  |
| Bob343      |  79 | guppy894  |
| Bob343      |  79 | guppy951  |
| Bob459      |  79 | guppy441  |
| Bob459      |  79 | guppy503  |
| Bob490      |  79 | guppy107  |
| Bob490      |  79 | guppy213  |
| Bob499      |  79 | guppy283  |
| Bob499      |  79 | guppy308  |
| Bob499      |  79 | guppy340  |
| Bob499      |  79 | guppy549  |
| Bob499      |  79 | guppy676  |
| Bob499      |  79 | guppy723  |
| Bob499      |  79 | guppy890  |
| Bob501      |  79 | guppy82   |
| Bob501      |  79 | guppy259  |
| Bob501      |  79 | guppy534  |
| Bob501      |  79 | guppy901  |
| Bob501      |  79 | guppy954  |
| Bob584      |  79 | guppy59   |
| Bob584      |  79 | guppy431  |
| Bob584      |  79 | guppy557  |
| Bob584      |  79 | guppy871  |
| Bob584      |  79 | guppy893  |
| Bob584      |  79 | guppy924  |
| Bob584      |  79 | guppy933  |
| Bob605      |  79 | guppy260  |
| Bob605      |  79 | guppy386  |
| Bob605      |  79 | guppy764  |
| Bob605      |  79 | guppy980  |
| Bob673      |  79 | guppy30   |
| Bob673      |  79 | guppy526  |
| Bob677      |  79 | guppy256  |
| Bob677      |  79 | guppy422  |
| Bob677      |  79 | guppy567  |
| Bob677      |  79 | guppy661  |
| Bob677      |  79 | guppy675  |
| Bob677      |  79 | guppy807  |
| Bob677      |  79 | guppy874  |
| Bob677      |  79 | guppy901  |
| Bob795      |  79 | guppy98   |
| Bob795      |  79 | guppy529  |
| Bob795      |  79 | guppy790  |
| Bob881      |  79 | guppy33   |
| Bob881      |  79 | guppy509  |
| Bob881      |  79 | guppy534  |
| Bob955      |  79 | guppy275  |
| Bob955      |  79 | guppy315  |
| Bob955      |  79 | guppy365  |
| Bob955      |  79 | guppy403  |
| Bob955      |  79 | guppy490  |
| Bob1062     |  79 | guppy35   |
| Bob1062     |  79 | guppy199  |
| Bob1062     |  79 | guppy655  |
| Bob1062     |  79 | guppy730  |
| Bob1062     |  79 | guppy842  |
| Bob1173     |  79 | guppy102  |
| Bob1173     |  79 | guppy349  |
| Bob1173     |  79 | guppy393  |
| Bob1173     |  79 | guppy658  |
| Bob1406     |  79 | guppy21   |
| Bob1406     |  79 | guppy312  |
| Bob1406     |  79 | guppy318  |
| Bob1406     |  79 | guppy532  |
| Bob1406     |  79 | guppy552  |
| Bob1427     |  79 | guppy17   |
| Bob1427     |  79 | guppy146  |
| Bob1427     |  79 | guppy279  |
| Bob1427     |  79 | guppy445  |
| Bob1427     |  79 | guppy452  |
| Bob1427     |  79 | guppy574  |
| Bob1427     |  79 | guppy595  |
| Bob1561     |  79 | guppy100  |
| Bob1561     |  79 | guppy339  |
| Bob1561     |  79 | guppy389  |
| Bob1561     |  79 | guppy402  |
| Bob1561     |  79 | guppy813  |
| Bob1561     |  79 | guppy994  |
| Bob1649     |  79 | guppy695  |
| Bob1649     |  79 | guppy710  |
| Bob1649     |  79 | guppy909  |
| Bob1667     |  79 | guppy22   |
| Bob1667     |  79 | guppy53   |
| Bob1667     |  79 | guppy182  |
| Bob1667     |  79 | guppy429  |
| Bob1667     |  79 | guppy813  |
| Bob1667     |  79 | guppy966  |
| Bob1670     |  79 | guppy93   |
| Bob1670     |  79 | guppy397  |
| Bob1670     |  79 | guppy407  |
| Bob1670     |  79 | guppy641  |
| Bob1805     |  79 | guppy309  |
| Bob1805     |  79 | guppy329  |
| Bob1805     |  79 | guppy596  |
| Bob1805     |  79 | guppy810  |
| Bob1805     |  79 | guppy985  |
| Bob1872     |  79 | guppy393  |
| Bob1872     |  79 | guppy437  |
| Bob1872     |  79 | guppy554  |
| Bob1872     |  79 | guppy606  |
| Bob1872     |  79 | guppy721  |
| Bob1872     |  79 | guppy875  |
| Bob1884     |  79 | guppy645  |
| Bob1884     |  79 | guppy710  |
| Bob1890     |  79 | guppy889  |
| Bob1891     |  79 | guppy22   |
| Bob1891     |  79 | guppy27   |
| Bob1891     |  79 | guppy433  |
| Bob1891     |  79 | guppy448  |
| Bob1891     |  79 | guppy482  |
| Bob1891     |  79 | guppy947  |
| Bob1959     |  79 | guppy249  |
| Bob1959     |  79 | guppy364  |
| Bob1959     |  79 | guppy541  |
| Bob1959     |  79 | guppy845  |
| Bob1959     |  79 | guppy962  |
